시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202101,5,"220,000",3,1984,개포로 307,20210201
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202101,5,"220,000",3,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202101,11,"220,000",8,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202101,25,"145,000",6,1984,개포로 307,
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,202102,9,"145,000",6,1984,개포로 307,20210223
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),134.3,202101,13,"239,500",8,2004,개포로109길 69,
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),134.3,202101,21,"200,000",13,2004,개포로109길 69,
서울특별시 강남구 개포동,12월 02일,12,2,개포자이(12-2),170.32,202101,30,"270,000",19,2004,개포로109길 69,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202101,1,"178,000",3,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,202102,1,"200,000",12,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,202102,28,"240,500",7,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,202101,7,"200,000",9,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,202101,14,"180,000",11,1983,개포로 516,
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,202101,30,"235,000",1,1983,개포로 516,
서울특별시 강남구 개포동,655-1,655,1,개포현대200동,82.2,202101,22,"192,000",8,1986,언주로 105,
서울특별시 강남구 개포동,649,649,0,경남1,123.28,202101,7,"268,000",1,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,166.48,202101,9,"298,000",1,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남1,96.98,202103,11,"235,000",3,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남2차,182.2,202102,5,"327,000",11,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남2차,186.16,202102,6,"332,000",14,1984,언주로 110,
서울특별시 강남구 개포동,649,649,0,경남2차,182.2,202103,15,"300,000",1,1984,언주로 110,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,84.6348,202101,22,"274,000",20,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.8732,202103,2,"215,000",15,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,76.1709,202103,9,"258,000",11,2019,삼성로 11,
서울특별시 강남구 개포동,138,138,0,디에이치아너힐즈,59.7479,202103,27,"213,000",7,2019,삼성로 11,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.888,202101,7,"200,000",2,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202101,14,"267,000",6,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202101,18,"277,000",23,2019,선릉로 8,20210309
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,49.909,202102,6,"173,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.943,202102,15,"251,000",1,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202102,16,"210,000",9,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202102,22,"200,000",5,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,84.94,202103,9,"277,000",23,2019,선릉로 8,
서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.967,202103,10,"199,000",10,2019,선릉로 8,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,202101,4,"157,000",13,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202101,9,"124,500",1,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202101,11,"125,000",4,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,202101,14,"150,000",13,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,202101,15,"160,000",13,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202101,19,"128,000",5,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,202102,3,"145,000",2,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,202102,21,"164,000",6,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,202102,22,"161,500",4,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,202102,28,"166,000",6,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,202103,2,"151,500",11,1992,개포로109길 21,
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,202103,15,"126,500",6,1992,개포로109길 21,
서울특별시 강남구 개포동,1164-14,1164,14,새롬(1164-14),57.93,202103,25,"53,450",2,2000,논현로2길 38,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202101,4,"150,000",12,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202101,10,"127,000",10,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202101,13,"139,000",3,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202101,14,"153,000",8,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202101,15,"145,000",4,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202101,20,"108,000",11,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202101,21,"111,000",12,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202101,26,"133,000",15,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202101,30,"108,500",8,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202101,31,"109,000",6,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202102,2,"127,000",1,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,202102,3,"145,000",4,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202102,5,"135,000",14,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202102,23,"114,000",8,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202102,23,"108,000",9,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202102,23,"131,000",14,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202102,24,"128,000",6,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202102,27,"109,000",8,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202103,1,"105,000",12,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,202103,6,"109,000",3,1992,개포로109길 9,
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202103,29,"136,000",15,1992,개포로109길 9,
서울특별시 강남구 개포동,179,179,0,우성8,78.93,202101,3,"181,000",3,1987,개포로 411,
서울특별시 강남구 개포동,179,179,0,우성8,79.61,202101,11,"200,000",2,1987,개포로 411,20210225
서울특별시 강남구 개포동,179,179,0,우성8,79.61,202101,11,"200,000",2,1987,개포로 411,
서울특별시 강남구 개포동,651-1,651,1,"우성9차아파트 901동, 902동",84.9,202101,11,"241,000",15,1991,개포로 311,
서울특별시 강남구 개포동,1260-11,1260,11,우찬현대(1260-11),59.7,202103,7,"65,900",6,2006,개포로31길 3-12,
서울특별시 강남구 개포동,653,653,0,현대1차101동~106동,95.4,202101,1,"215,000",9,1984,개포로 303,
서울특별시 강남구 개포동,653,653,0,현대1차101동~106동,177.19,202101,16,"317,000",4,1984,개포로 303,
서울특별시 강남구 개포동,653,653,0,현대1차101동~106동,128.62,202102,3,"270,000",9,1984,개포로 303,
서울특별시 강남구 개포동,654,654,0,현대2,131.83,202101,9,"265,000",8,1986,언주로 107,
서울특별시 강남구 개포동,654,654,0,현대2,84.81,202101,15,"224,000",5,1986,언주로 107,
서울특별시 강남구 개포동,654,654,0,현대2,165.08,202101,30,"310,000",1,1986,언주로 107,
서울특별시 강남구 개포동,654,654,0,현대2,131.83,202102,2,"270,000",3,1986,언주로 107,
서울특별시 강남구 개포동,177,177,0,현대3,163.85,202101,14,"243,000",5,1986,개포로 409,20210122
서울특별시 강남구 논현동,196,196,0,거평프리젠,30.215,202103,22,"33,800",9,1996,강남대로112길 41,
서울특별시 강남구 논현동,225-6,225,6,논현 아이파크,59.75,202101,18,"164,000",15,2020,언주로 615,
서울특별시 강남구 논현동,225-6,225,6,논현 아이파크,47.46,202102,27,"130,000",3,2020,언주로 615,
서울특별시 강남구 논현동,192-3,192,3,논현동프라임,135.3,202101,26,"123,500",7,2004,논현로113길 5,
서울특별시 강남구 논현동,192-3,192,3,논현동프라임,139.35,202102,10,"120,500",4,2004,논현로113길 5,
서울특별시 강남구 논현동,275,275,0,동부센트레빌,114.498,202102,5,"220,000",18,2003,언주로116길 6,
서울특별시 강남구 논현동,275,275,0,동부센트레빌,84.9875,202102,18,"179,500",20,2003,언주로116길 6,
서울특별시 강남구 논현동,245,245,0,동양파라곤,208.35,202101,28,"355,000",7,2004,언주로130길 30,
서울특별시 강남구 논현동,245,245,0,동양파라곤,180.07,202102,7,"305,000",9,2004,언주로130길 30,
서울특별시 강남구 논현동,245,245,0,동양파라곤,213.98,202103,4,"320,000",2,2004,언주로130길 30,
서울특별시 강남구 논현동,105,105,0,동현아파트 1~6,84.92,202101,8,"176,000",10,1985,언주로146길 18,
서울특별시 강남구 논현동,105,105,0,동현아파트 1~6,119.67,202101,11,"182,000",1,1985,언주로146길 18,
서울특별시 강남구 논현동,105,105,0,동현아파트 1~6,84.92,202101,15,"167,000",1,1985,언주로146길 18,
서울특별시 강남구 논현동,258,258,0,두산위브2단지,84.721,202101,25,"160,000",4,2004,언주로122길 25,
서울특별시 강남구 논현동,216-1,216,1,두영,85,202101,13,"91,000",4,2004,논현로124길 8,
서울특별시 강남구 논현동,109-9,109,9,라이헤스빌,82.67,202101,2,"80,500",4,2002,선릉로137길 21,
서울특별시 강남구 논현동,Feb-58,58,2,마일스디오빌,36.29,202101,21,"36,000",10,2004,학동로 165,
서울특별시 강남구 논현동,Feb-58,58,2,마일스디오빌,36.29,202101,31,"35,300",10,2004,학동로 165,
서울특별시 강남구 논현동,Feb-58,58,2,마일스디오빌,36.29,202102,15,"35,000",5,2004,학동로 165,
서울특별시 강남구 논현동,Feb-58,58,2,마일스디오빌,36.29,202103,29,"35,000",10,2004,학동로 165,20210331
서울특별시 강남구 논현동,Mar-43,43,3,브라운스톤,232.54,202102,2,"250,000",6,2005,학동로11길 13,
서울특별시 강남구 논현동,55,55,0,스위트캐슬레지던스,164.04,202102,8,"170,000",3,2004,학동로7길 6,
서울특별시 강남구 논현동,55,55,0,스위트캐슬레지던스,143.28,202103,30,"165,000",1,2004,학동로7길 6,
서울특별시 강남구 논현동,22,22,0,신동아(22),35.73,202101,4,"84,000",2,1997,강남대로146길 28,
서울특별시 강남구 논현동,22,22,0,신동아(22),84.52,202102,3,"165,000",5,1997,강남대로146길 28,
서울특별시 강남구 논현동,22,22,0,신동아(22),114.34,202102,3,"200,000",9,1997,강남대로146길 28,
서울특별시 강남구 논현동,22,22,0,신동아(22),35.73,202102,6,"95,000",7,1997,강남대로146길 28,
서울특별시 강남구 논현동,22,22,0,신동아(22),84.52,202103,18,"156,700",3,1997,강남대로146길 28,
서울특별시 강남구 논현동,103,103,0,쌍용,59.91,202101,26,"107,000",6,1996,도산대로50길 43,20210323
서울특별시 강남구 논현동,103,103,0,쌍용,59.91,202103,24,"107,000",6,1996,도산대로50길 43,
서울특별시 강남구 논현동,276-1,276,1,아크로힐스논현,84.13,202103,13,"210,000",30,2014,언주로 604,
서울특별시 강남구 논현동,107-44,107,44,우민,74.758,202101,19,"116,000",5,2002,언주로136길 21,
서울특별시 강남구 논현동,180-6,180,6,우성,110.1,202103,16,"105,000",1,2004,강남대로120길 58,
서울특별시 강남구 논현동,108-2,108,2,제이빌,75.12,202102,9,"95,000",5,2004,학동로43길 30,
서울특별시 강남구 논현동,Sep-44,44,9,지고하임(102동),77.7,202101,16,"90,000",4,2003,강남대로136길 40,
서울특별시 강남구 논현동,Mar-62,62,3,"청학아파트 에이동,비동,씨동",97.18,202101,23,"140,000",6,1976,도산대로 232,
서울특별시 강남구 논현동,Mar-62,62,3,"청학아파트 에이동,비동,씨동",85.12,202101,26,"119,000",2,1976,도산대로 232,
서울특별시 강남구 논현동,Mar-62,62,3,"청학아파트 에이동,비동,씨동",85.12,202103,18,"130,000",4,1976,도산대로 232,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202101,6,"24,000",2,2013,봉은사로29길 35,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202103,3,"20,000",5,2013,봉은사로29길 35,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202103,6,"20,200",8,2013,봉은사로29길 35,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202103,26,"22,000",9,2013,봉은사로29길 35,
서울특별시 강남구 논현동,194-23,194,23,한화꿈에그린2차,117.335,202103,6,"160,000",6,2006,봉은사로21길 19,
서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202101,2,"285,000",12,1983,선릉로 120,
서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202101,2,"285,000",12,1983,선릉로 120,
서울특별시 강남구 대치동,500,500,0,개포우성2,127.78,202102,23,"378,000",11,1984,선릉로 120,
서울특별시 강남구 대치동,1017-1,1017,1,노빌리티빌리지,168.04,202101,30,"225,000",2,1999,삼성로51길 10-13,
서울특별시 강남구 대치동,891-26,891,26,대우아이빌멤버스(891-26),35.236,202101,14,"33,500",11,2003,삼성로85길 42,
서울특별시 강남구 대치동,1014-3,1014,3,대치삼성,59.88,202101,14,"187,000",3,2000,도곡로78길 22,
서울특별시 강남구 대치동,1014-3,1014,3,대치삼성,97.35,202101,27,"270,000",8,2000,도곡로78길 22,
서울특별시 강남구 대치동,888,888,0,대치아이파크,114.97,202102,18,"315,000",8,2008,선릉로 222,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202102,8,"227,000",7,1984,영동대로 230,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202102,8,"227,000",7,1984,영동대로 230,20210215
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202102,23,"233,500",12,1984,영동대로 230,
서울특별시 강남구 대치동,974,974,0,대치현대,59.82,202101,20,"164,000",21,1999,삼성로64길 5,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,145.83,202102,2,"389,000",3,2005,선릉로 206,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,145.83,202102,3,"392,000",21,2005,선릉로 206,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,161.47,202103,20,"450,000",14,2005,선릉로 206,
서울특별시 강남구 대치동,1016-2,1016,2,삼성3차,150.03,202101,7,"243,000",2,2000,도곡로78길 13,
서울특별시 강남구 대치동,506,506,0,선경1차(1동-7동),117.7,202103,31,"327,000",8,1983,삼성로 151,
서울특별시 강남구 대치동,65,65,0,쌍용대치2,120.76,202103,9,"290,000",7,1983,영동대로 220,
서울특별시 강남구 대치동,66,66,0,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",128.03,202103,6,"300,000",14,1983,영동대로 210,
서울특별시 강남구 대치동,66,66,0,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",148.8,202103,29,"324,000",15,1983,영동대로 210,
서울특별시 강남구 대치동,950,950,0,우정에쉐르,97.85,202102,25,"150,000",4,2004,영동대로85길 17,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202101,19,"232,000",3,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202101,19,"214,500",13,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202101,22,"237,000",11,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202101,26,"217,000",5,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202101,26,"242,000",9,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202102,2,"217,000",7,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202102,9,"240,000",9,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202102,10,"220,000",5,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202102,18,"218,000",6,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202102,24,"245,000",6,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202103,2,"232,000",6,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202103,2,"224,000",8,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202103,8,"220,000",7,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202103,24,"245,000",11,1979,삼성로 212,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),59.83,202101,9,"77,000",13,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),35.51,202101,23,"43,700",14,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),29.63,202101,26,"31,800",4,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),35.51,202102,15,"43,300",17,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),65.24,202102,18,"55,000",6,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),33.11,202102,25,"34,500",4,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),29.63,202103,13,"29,990",7,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),59.83,202103,13,"79,000",16,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),65.24,202103,13,"55,000",9,2004,테헤란로 428,
서울특별시 강남구 대치동,902,902,0,포스코더샵,164.88,202102,9,"306,000",5,2004,삼성로 417,
서울특별시 강남구 대치동,986,986,0,하이캐슬102동,145.34,202103,6,"184,000",5,2005,삼성로64길 36,
서울특별시 강남구 대치동,511,511,0,한보미도맨션1,161.36,202101,6,"381,000",9,1983,삼성로 150,
서울특별시 강남구 대치동,511,511,0,한보미도맨션1,84.48,202101,25,"215,000",1,1983,삼성로 150,
서울특별시 강남구 대치동,511,511,0,한보미도맨션2,126.33,202101,29,"330,000",13,1985,삼성로 150,
서울특별시 강남구 대치동,511,511,0,한보미도맨션2,84.96,202101,29,"249,500",1,1985,삼성로 150,
서울특별시 강남구 대치동,511,511,0,한보미도맨션2,84.96,202102,16,"259,000",6,1985,삼성로 150,
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.57,202101,2,"91,000",11,2006,강남대로 240,
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.57,202101,8,"89,900",12,2006,강남대로 240,
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,33.8,202101,26,"40,000",15,2006,강남대로 240,
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,48.64,202102,5,"73,000",18,2006,강남대로 240,
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.57,202102,9,"90,000",8,2006,강남대로 240,
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,33.8,202103,29,"37,200",8,2006,강남대로 240,
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202101,16,"149,000",4,2005,논현로 209,
서울특별시 강남구 도곡동,960,960,0,대림,84.93,202102,15,"184,000",5,1992,논현로41길 10,
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,172.464,202101,14,"260,000",7,1999,언주로30길 13,
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,146.754,202102,11,"222,500",25,1999,언주로30길 13,
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,146.754,202102,26,"215,000",18,1999,언주로30길 13,
서울특별시 강남구 도곡동,952,952,0,대우디오빌,31.81,202101,18,"32,000",14,2004,강남대로 256,
서울특별시 강남구 도곡동,543-7,543,7,도곡1차아이파크,84.122,202102,17,"200,000",6,2007,도곡로28길 8,
서울특별시 강남구 도곡동,970,970,0,도곡3차아이파크,194.605,202101,27,"165,000",2,2007,도곡로14길 27,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,119.8906,202101,4,"329,000",18,2006,선릉로 221,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202101,8,"289,000",4,2006,선릉로 221,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,84.9984,202101,9,"289,000",18,2006,선릉로 221,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,114.9931,202101,16,"323,000",11,2006,선릉로 221,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9818,202101,19,"230,000",11,2006,선릉로 221,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,119.8906,202101,22,"314,800",11,2006,선릉로 221,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,114.9931,202101,22,"332,000",22,2006,선릉로 221,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,138.3156,202101,30,"368,000",18,2006,선릉로 221,
서울특별시 강남구 도곡동,527,527,0,도곡렉슬,59.9772,202102,9,"190,000",17,2006,선릉로 221,
